lsoa11,index2019
E01026471,0.291938685
E01026472,0.433695661
E01026473,0.349572412
E01026474,0.600154538
E01026475,0.537556982
E01026476,0.981873589
E01026477,1.144687403
E01026478,1.449794043
E01026479,0.428017214
E01026480,0.720439731
E01026481,0.765530716
E01026483,0.993737784
E01026484,0.409875471
E01026485,0.482464211
E01026486,1.360530455
E01026487,0.598256718
E01026488,1.090319669
E01026489,0.505567176
E01026490,0.575107702
E01026491,0.219269484
E01026492,0.985339176
E01026493,0.661461538
E01026494,0.11917717
E01026495,1.343087813
E01026496,1.371770887
E01026497,0.295735683
E01026498,0.723743471
E01026499,1.391239155
E01026500,0.236996659
E01026501,0.196368942
E01026502,0.531816053
E01026503,0.003440826
E01026504,0.528423925
E01026505,0.859485257
E01026506,0.448754783
E01026507,0.466986526
E01026508,1.232838767
E01026509,0.702886686
E01026510,1.435859905
E01026511,0.678822683
E01026512,1.26893717
E01026513,0.623183709
E01026514,1.003762015
E01026515,0.722134767
E01026516,1.451292015
E01026517,1.256971447
E01026518,0.585313653
E01026519,0.722055456
E01026520,1.19923181
E01026521,0.67284916
E01026522,0.441368324
E01026523,0.577202916
E01026524,0.346661946
E01026525,-0.034323664
E01026526,0.972249715
E01026527,0.680719258
E01026528,1.425426885
E01026529,1.613998246
E01026530,0.9330903
E01026531,1.004629605
E01026532,1.383555624
E01026533,0.458535484
E01026534,0.474875082
E01026535,0.72998552
E01026536,0.710275655
E01026537,0.835404483
E01026538,1.024005014
E01026539,0.400772357
E01026540,0.930118673
E01026541,0.940732033
E01026542,0.69560603
E01026543,0.448896068
E01026544,0.897641299
E01026545,0.69974263
E01026546,0.326686353
E01026547,-0.204345154
E01026548,-0.176121071
E01026549,0.939265681
E01026550,0.728280121
E01026551,1.14865984
E01026552,1.059874521
E01026553,1.379806055
E01026554,-0.011077838
E01026555,0.317833045
E01026556,0.499479723
E01026557,0.463907253
E01026558,0.923437781
E01026559,0.518156009
E01026560,0.418989294
E01026561,0.495210532
E01026562,0.763787727
E01026563,0.548675425
E01026564,1.09108964
E01026565,0.828629475
E01026566,1.006860985
E01026567,0.404726736
E01026568,0.285571762
E01026569,1.241813338
E01026570,0.353035909
E01026571,0.445857698
E01026572,0.107386185
E01026573,1.240536331
E01026574,0.278572688
E01026575,1.620402066
E01026576,0.205882746
E01026577,0.729158055
E01026578,0.735075248
E01026579,0.623007488
E01026580,1.45271504
E01026581,0.755105645
E01026582,0.74025442
E01026583,1.290594028
E01026584,1.169319409
E01026585,1.616405799
E01026586,1.481981575
E01026587,0.631773081
E01026588,0.85728072
E01026589,0.901698836
E01026590,0.821234941
E01026591,0.803992949
E01026592,1.467135889
E01026593,0.706087001
E01026594,1.300882279
E01026595,2.691337396
E01026596,1.733588832
E01026597,2.726511234
E01026598,2.156155047
E01026599,1.753305915
E01026600,1.708103375
E01026601,1.456919927
E01026602,1.601050845
E01026603,2.203654959
E01026604,1.924016899
E01026605,1.086050002
E01026606,0.659668762
E01026607,0.7941375
E01026608,-0.104941391
E01026609,0.423823973
E01026610,0.983845946
E01026611,1.450283235
E01026612,0.855880155
E01026613,0.740412885
E01026614,1.640014649
E01026615,1.028847856
E01026616,1.031103138
E01026617,1.676602414
E01026618,1.18603122
E01026619,1.535613188
E01026620,2.189940392
E01026621,1.460158408
E01026622,2.595678758
E01026623,2.288038363
E01026624,2.972338422
E01026625,2.580028734
E01026626,2.092323555
E01026627,0.367525038
E01026628,0.574289131
E01026629,0.107634783
E01026630,1.187907367
E01026631,1.05712786
E01026632,1.358752765
E01026633,1.57371387
E01026634,1.757913981
E01026635,2.172152403
E01026636,0.469085174
E01026637,0.315114337
E01026638,0.242951178
E01026639,1.298298775
E01026640,1.923680018
E01026641,1.927456748
E01026642,0.897939825
E01026643,0.597155901
E01026644,0.198459046
E01026645,0.85392201
E01026646,1.178287984
E01026647,1.082471011
E01026648,1.136710501
E01026649,2.151999235
E01026650,0.836125489
E01026651,1.175025038
E01026652,1.459990598
E01026653,0.706849012
E01026654,1.600503698
E01026655,0.894317924
E01026656,1.060199389
E01026659,1.58623557
E01026660,1.412329155
E01026661,1.420891839
E01026662,1.929102107
E01026663,1.779183287
E01026664,0.702552701
E01026665,2.173170352
E01026666,2.323545423
E01026667,1.535513024
E01026668,1.350193448
E01026669,1.922053742
E01026670,0.934340704
E01026671,0.189710383
E01026672,1.254679133
E01026673,0.969399609
E01026674,1.400535847
E01026675,1.462615439
E01026676,1.220643629
E01026677,1.844939818
E01026678,1.042865733
E01026679,1.003813498
E01026680,2.569099321
E01026681,0.791565552
E01026682,1.755113955
E01026683,1.341602083
E01026684,1.601084185
E01026685,1.614342638
E01026686,1.201343558
E01026687,3.177901863
E01026688,1.609541332
E01026689,1.454780171
E01026690,2.245862358
E01026691,1.345555707
E01026692,0.514178707
E01026693,1.469485024
E01026694,1.079426094
E01026695,0.84865614
E01026696,1.503426478
E01026697,1.236355093
E01026698,3.16496381
E01026699,3.409147182
E01026700,2.326741433
E01026701,0.82621574
E01026702,1.49296582
E01026703,0.744689759
E01026704,1.556942313
E01026705,0.939762301
E01026706,1.016448833
E01026707,1.556889609
E01026708,0.666933916
E01026709,0.363166522
E01026710,0.573378049
E01026711,0.993467366
E01026712,0.585808022
E01026713,0.760026308
E01026714,0.479237585
E01026715,1.321069483
E01026716,1.642683296
E01026717,0.569583565
E01026718,1.103248212
E01026719,1.107895654
E01026720,0.869597535
E01026721,1.481391116
E01026722,0.636645483
E01026723,0.605772592
E01026724,1.302614206
E01026725,1.134356683
E01026726,0.580654136
E01026727,0.518486091
E01026728,0.582961618
E01026729,0.18605593
E01026730,-0.00357619
E01026731,0.512062617
E01026732,0.22650365
E01026733,-0.14387315
E01026734,2.493430109
E01026735,2.842379088
E01026736,1.59633642
E01026737,-0.19452114
E01026738,1.144035835
E01026739,-0.184866707
E01026740,1.362745079
E01026741,0.070113467
E01026742,-0.052200391
E01026743,0.260080456
E01026744,1.156353939
E01026745,1.207859584
E01026746,0.641402827
E01026747,1.796615856
E01026748,0.535523423
E01026749,2.267585316
E01026750,2.840147424
E01026751,2.16511492
E01026752,1.671227812
E01026753,2.033994099
E01026754,0.930359787
E01026755,1.1725661
E01026756,1.656964995
E01026757,1.675410494
E01026758,1.286659926
E01026759,2.287914719
E01026760,1.266708476
E01026761,0.983058498
E01026762,1.244017037
E01026763,1.294630672
E01026764,0.996209718
E01026765,0.072965892
E01026766,0.84231002
E01026767,0.641417493
E01026768,0.822727026
E01026769,0.758698034
E01026770,1.209198263
E01026771,0.285252243
E01026772,0.163096415
E01026773,0.283507998
E01026774,1.640453705
E01026775,3.057742845
E01026776,1.787848618
E01026777,0.691296835
E01026778,1.69061947
E01026779,1.708748495
E01026780,0.759850562
E01026781,0.785547632
E01026782,0.90719786
E01026783,1.297334723
E01026784,1.39657062
E01026785,1.746229983
E01026786,1.602243121
E01026787,0.887160515
E01026788,0.574119878
E01026789,1.032196233
E01026790,1.005505171
E01026791,1.672424125
E01026792,1.386596686
E01026793,1.616019
E01026794,1.719173755
E01026796,0.991541133
E01026797,1.098801909
E01026798,2.333469564
E01026799,1.551537228
E01026800,2.954575978
E01026801,1.224644762
E01026802,1.302601833
E01026803,1.659554747
E01026804,0.625965669
E01026805,1.371789815
E01026806,1.232235706
E01026807,1.158978908
E01026808,2.263089886
E01026809,3.004067277
E01026810,0.936720294
E01026811,0.674480092
E01026812,0.137855525
E01026813,-0.092577371
E01026814,1.485445658
E01026815,0.468373795
E01026816,1.686921756
E01026817,2.77646351
E01026818,1.736816936
E01026819,2.307639556
E01026820,1.694684119
E01026821,2.067828525
E01026822,2.663717838
E01026823,2.193242599
E01026824,2.849480295
E01026825,2.452506846
E01026826,3.065137442
E01026827,3.895500452
E01026828,2.166795152
E01026829,1.373361831
E01026830,2.379909995
E01026831,0.905854706
E01026832,2.443231953
E01026833,3.149653152
E01026834,2.429630434
E01026835,0.550540036
E01026836,0.212561533
E01026837,1.099719654
E01026838,0.419613203
E01026839,0.280560954
E01026840,0.294678726
E01026841,1.377276289
E01026842,0.738040777
E01026843,1.995365719
E01026844,1.965420016
E01026845,1.026248191
E01026846,1.301929839
E01026848,2.740132768
E01026849,0.605064961
E01026850,1.563024597
E01026852,0.6817989
E01026853,2.081365997
E01026855,0.488194258
E01026856,0.46483364
E01026857,1.040426729
E01026858,2.669418982
E01026859,1.990106499
E01026860,-0.26323355
E01026861,0.634675895
E01026862,0.968616042
E01026863,0.967934861
E01026864,1.061947879
E01026865,1.909890571
E01026866,1.52180473
E01026867,1.612202853
E01026868,1.65438288
E01026869,2.760541099
E01026870,1.535322854
E01026871,0.744737386
E01026872,0.282482307
E01026873,0.080844411
E01026874,0.448217477
E01026875,-0.272485118
E01026876,0.069253421
E01026877,-0.01807331
E01026878,0.206407469
E01026879,0.029130195
E01026880,0.299165061
E01026881,0.132124944
E01026882,0.473715608
E01026883,0.62967377
E01026884,0.95815444
E01026885,0.450524255
E01026886,-0.207968229
E01026887,-0.013081285
E01026888,0.989806819
E01026889,0.197710259
E01026891,0.759628639
E01026892,1.227810428
E01026893,0.594550205
E01026894,0.551103267
E01026895,0.877373412
E01026896,0.27119713
E01026897,0.31386601
E01026898,0.964643741
E01026899,0.40916985
E01026900,0.29378515
E01026901,-0.162938008
E01026902,0.169113937
E01026903,0.30620334
E01026904,-0.01321991
E01026905,1.520991634
E01026906,0.042676717
E01026907,0.021745509
E01026908,0.235407665
E01026909,1.623388142
E01026910,0.302755518
E01026911,1.051165
E01026912,-0.236677895
E01026913,0.010538759
E01026914,0.028861372
E01026915,0.049316005
E01026916,0.825892228
E01026917,1.43290369
E01026918,0.926365114
E01026919,0.29706426
E01026920,0.085276951
E01026921,0.508719965
E01026922,1.420981728
E01026924,1.594159276
E01026925,1.761803204
E01026926,-0.201856605
E01026927,-0.371231023
E01026928,0.306532675
E01026929,-0.246275331
E01026930,-0.129423931
E01026931,-0.035989339
E01026932,-0.181001902
E01026933,0.563637105
E01026934,0.135992397
E01026935,0.481667449
E01026936,-0.292707147
E01026937,0.110535884
E01026938,-0.080617746
E01026939,-0.010984839
E01026940,0.725348007
E01026941,-0.042375808
E01026942,-0.495083879
E01026943,0.717848455
E01026944,0.248505495
E01026945,0.688493313
E01026946,0.669470717
E01026947,0.531831934
E01026948,0.282709534
E01026949,1.751624489
E01026950,1.822946848
E01026951,2.041096603
E01026952,1.352218009
E01026953,0.994224098
E01026954,1.36942052
E01026955,0.394909311
E01026956,1.218866448
E01026957,3.163664767
E01026958,1.539675467
E01026959,1.556001912
E01026960,1.881696325
E01026961,1.654040539
E01026962,1.389738327
E01026963,1.959229902
E01026965,2.267179916
E01026966,1.995711098
E01026967,1.645157392
E01026968,2.038367084
E01026969,1.633893573
E01026970,1.328323529
E01026971,1.892702365
E01026972,1.458987567
E01026973,1.163971764
E01026974,1.18064482
E01026975,2.375175168
E01026976,1.540809689
E01026977,0.86013834
E01026978,0.651822999
E01026979,0.634756621
E01026980,0.992740721
E01026981,1.208960588
E01026982,1.440176078
E01026983,1.688805077
E01026984,1.895420053
E01026985,1.172551415
E01026986,0.868254631
E01026987,0.920558268
E01026988,1.153831281
E01026989,0.732124176
E01026990,0.721912029
E01026991,1.494431443
E01026992,2.773087106
E01026993,0.781242412
E01026994,0.249733684
E01026997,0.454482961
E01026998,0.122084262
E01026999,0.986396213
E01027000,0.987821009
E01027001,0.068064012
E01027002,0.065342595
E01027003,0.304048384
E01027004,1.023042925
E01027005,0.506351623
E01027006,-0.310724925
E01027007,1.291358307
E01027008,0.62663733
E01027009,1.356280251
E01027010,0.589599254
E01027011,0.535598826
E01027012,0.892757986
E01027013,1.657338315
E01027014,0.629990522
E01027015,-0.229007042
E01027016,0.075291573
E01027017,0.492612451
E01027018,-0.023258251
E01027019,0.284080101
E01027020,0.339375616
E01027021,0.167252164
E01027022,1.37857873
E01027023,0.264021282
E01027024,0.328695826
E01027025,1.082645422
E01027026,0.108410378
E01027027,-0.066112071
E01027028,0.736473312
E01027029,1.183108218
E01027030,-0.148912287
E01027031,0.215477512
E01027032,1.262255041
E01027033,0.134159387
E01027034,1.765178899
E01027035,1.531828648
E01027037,0.946497723
E01027038,1.697555127
E01027039,2.200522948
E01027040,1.140236508
E01027041,2.337939512
E01027042,0.985263732
E01027043,0.174197787
E01027044,-0.316744415
E01027045,0.617123316
E01027046,-0.298712188
E01027047,0.257823043
E01027048,-0.134001663
E01027049,-0.150129012
E01027050,0.101878917
E01027051,1.313427482
E01027052,0.75676773
E01027053,1.026724912
E01027054,1.583928085
E01027055,1.174165977
E01027056,1.610577272
E01027057,1.227487888
E01027058,1.811215116
E01027059,1.402164645
E01027060,1.953111565
E01027061,1.233421353
E01027062,1.39700541
E01027063,1.014626471
E01027064,1.297096054
E01027065,2.098450659
E01027066,1.492876458
E01027067,0.959398296
E01027068,0.788319986
E01027069,2.044545816
E01027070,1.276692067
E01027071,1.28275667
E01027072,1.600292866
E01027073,1.594600448
E01027074,0.972875876
E01027075,1.38902916
E01027076,1.695881226
E01027077,1.223092351
E01027078,1.686278298
E01027079,1.749594098
E01027080,1.672381842
E01027081,1.896231985
E01027082,1.884152867
E01027083,2.293628979
E01027084,1.268488238
E01027085,1.714433219
E01027086,1.043016978
E01027087,0.909427163
E01027088,0.866299971
E01027089,1.41037475
E01027090,1.47862533
E01027091,2.110890529
E01027092,1.457912533
E01027094,1.457100501
E01027095,1.788137973
E01027096,0.965414078
E01027097,1.26927873
E01027098,1.271774683
E01027099,0.866892305
E01027100,1.841400649
E01027101,1.433368758
E01027102,1.193998085
E01027103,0.846011811
E01027104,2.070835687
E01027105,1.977182502
E01027106,1.926886717
E01027107,1.845988845
E01027108,1.713196077
E01027109,1.404909859
E01027110,3.699445047
E01027111,2.351125336
E01027112,1.320845234
E01027113,1.89902345
E01027114,1.48658245
E01027115,2.305708829
E01027116,0.701216317
E01027117,1.005255157
E01027119,1.370670297
E01027120,0.744249736
E01027121,1.003159559
E01027122,0.98245187
E01027123,1.846443176
E01027124,2.542820811
E01027125,1.236606225
E01027126,1.687812338
E01027127,2.760350861
E01027128,2.077478944
E01027129,0.73796238
E01027130,1.42971662
E01027131,2.391623154
E01027132,1.044508436
E01027133,0.753938068
E01027134,0.798817604
E01027135,0.638941045
E01027136,1.457220398
E01027137,1.187573431
E01027138,0.832397497
E01027139,0.696925193
E01027140,2.76367453
E01027141,0.427849818
E01027142,1.170453857
E01027143,2.023192993
E01027144,0.884123888
E01027145,1.420707356
E01027146,1.014108237
E01027147,2.049655705
E01027148,0.67520814
E01027149,1.260544759
E01027151,1.469171863
E01027152,1.12277142
E01027153,3.084628501
E01027154,0.929568117
E01027155,1.116375619
E01027156,1.353969307
E01027158,0.616703263
E01027159,0.937288054
E01027160,0.28448081
E01027161,2.469754441
E01027162,-0.05091743
E01027163,0.055479837
E01027164,-0.220726272
E01027165,-0.160924843
E01027166,0.167334255
E01027167,0.161148449
E01027168,2.193396626
E01027169,1.413794954
E01027170,1.672527191
E01027171,2.112544861
E01027172,0.959952486
E01027173,1.5697959
E01027174,0.774426537
E01027175,1.075024813
E01027176,1.244576119
E01027177,1.517307646
E01027178,1.134621942
E01027179,1.134573367
E01027180,1.63252106
E01027181,1.28176257
E01027182,0.977394608
E01027183,1.183680619
E01027184,2.369097448
E01027185,2.321886648
E01027186,0.631683976
E01027187,1.471523272
E01027188,1.448351978
E01027189,1.553150161
E01027190,1.354519969
E01027191,1.73101348
E01027192,1.175258505
E01027193,0.504775028
E01027194,0.835511346
E01027195,1.441860197
E01027196,0.591236284
E01027197,1.569213429
E01027198,1.925287647
E01027199,1.413550153
E01027200,1.101223296
E01027201,0.141922343
E01027202,0.406736703
E01027203,-0.245143974
E01027204,0.177177607
E01027205,-0.349342678
E01027206,0.219783569
E01027207,0.763367769
E01027208,0.229814376
E01027209,0.38659466
E01027210,0.734105988
E01027211,0.365592233
E01027212,0.475589224
E01027213,1.57994478
E01027214,1.887176756
E01027215,0.99681336
E01027216,1.300069011
E01027217,1.293579028
E01027218,0.758240913
E01027219,1.141800371
E01027220,1.784389176
E01027221,1.151585864
E01027222,-1.38E-05
E01027223,1.137870649
E01027224,2.942513433
E01027225,0.889135667
E01027226,1.656907425
E01027227,0.668468242
E01027228,1.531340818
E01027229,1.287937226
E01027230,1.210907939
E01027231,1.871471807
E01027232,0.433623811
E01027233,0.686695214
E01027234,0.475403101
E01027235,2.20363533
E01027236,1.589996495
E01027237,0.882716185
E01027238,1.183647705
E01027239,2.873382854
E01027240,2.921522452
E01027241,0.868402579
E01027242,1.568727412
E01027243,2.230838686
E01027244,2.268574018
E01027245,1.274468289
E01027246,1.233047617
E01027247,0.854809719
E01027248,1.342722225
E01027249,1.541278466
E01027250,0.192494813
E01027252,0.752000737
E01027253,0.078658037
E01027254,0.119262385
E01027255,0.649081454
E01027256,0.675354112
E01027257,7.568252897
E01027258,0.420055013
E01027259,0.369883377
E01027260,0.62190903
E01027261,-0.000480531
E01027262,0.418072948
E01027263,0.263526447
E01027264,0.632075169
E01027265,0.332614236
E01027266,0.133432025
E01027267,0.421564015
E01027268,0.291748947
E01027269,0.883771282
E01027270,-0.150915303
E01027271,0.418490934
E01027272,0.015498481
E01027273,-0.212079399
E01027274,-0.273689774
E01027275,-0.161370295
E01027276,-0.230510432
E01027277,0.446159473
E01027279,0.269027965
E01027280,-0.180731491
E01027281,0.462368638
E01027282,0.806267813
E01027283,0.586733415
E01027284,0.402643873
E01027285,0.800347466
E01027286,0.828964583
E01027287,0.568291307
E01027288,0.303152805
E01027289,0.772838204
E01027290,-0.101575549
E01027291,0.657934616
E01027292,0.819006639
E01027293,0.19428253
E01027294,0.040536643
E01027295,0.482465
E01027296,0.228355981
E01027297,0.277386068
E01027298,0.272947737
E01027299,1.104199988
E01027300,0.309835968
E01027301,0.552364041
E01027302,1.546172792
E01027303,0.387300187
E01027304,0.459761541
E01027305,0.82654284
E01027306,0.251538767
E01027307,-0.035041528
E01027308,-0.482019702
E01027309,0.939167993
E01027310,2.234786655
E01027311,1.577711951
E01027312,1.568695951
E01027313,0.740061974
E01027314,2.045038405
E01027315,0.833580576
E01027316,0.766282026
E01027317,2.16212547
E01027318,1.941940566
E01027319,1.036032882
E01027320,1.057665986
E01027321,0.674101667
E01027322,0.130875251
E01027323,0.723552876
E01027324,0.79471986
E01027325,0.000418664
E01027326,1.504046854
E01027327,1.83659754
E01027328,1.666062564
E01027329,0.468017805
E01027330,1.082371796
E01027331,1.47834157
E01027332,0.808460073
E01027333,0.632658069
E01027334,1.738786397
E01027335,0.57996367
E01027336,1.462552745
E01027337,0.755478375
E01027338,1.030211879
E01027339,1.894122455
E01027340,1.859858115
E01027341,1.826383267
E01027342,2.599424616
E01027343,1.147611827
E01027344,0.979904849
E01027345,0.676935163
E01027346,0.762310124
E01027347,0.799223705
E01027348,-0.010892694
E01027349,2.504622452
E01027350,2.034257962
E01027351,3.384944629
E01027352,1.472447343
E01027353,0.181859835
E01027354,0.192647618
E01027355,-0.147495286
E01027356,0.467932298
E01027357,0.176841886
E01027358,0.548114791
E01027359,1.100540865
E01027361,1.952730336
E01027362,1.608409536
E01027363,2.431275434
E01027364,1.656369853
E01027365,0.369553342
E01027366,0.018417117
E01027367,-0.118701466
E01027368,0.595123006
E01027369,0.454271354
E01027370,0.153230937
E01027371,0.62156404
E01027372,1.165702245
E01027373,0.379423603
E01027374,0.057729901
E01027375,-0.064085191
E01027376,1.013340162
E01027377,0.817820422
E01027378,0.298119275
E01027379,0.31629446
E01027380,0.292846
E01027381,0.146303089
E01027382,0.30713153
E01027383,0.50246348
E01027384,0.029497876
E01027385,1.213341105
E01027386,0.479377834
E01027387,1.512168361
E01027388,0.355083826
E01027389,0.950463481
E01027390,0.625105221
E01027391,2.044732195
E01027392,5.486798415
E01027393,2.330691211
E01027394,1.602048719
E01027395,2.786008997
E01027396,2.341892048
E01027397,2.932108982
E01027398,2.039654375
E01027399,1.377186121
E01027400,0.710764602
E01027401,0.719565545
E01027402,0.8534198
E01027403,1.058106596
E01027404,1.857472928
E01027405,1.386094595
E01027406,1.37857776
E01027407,1.807237904
E01027408,2.055541454
E01027409,3.056405813
E01027410,1.286451213
E01027411,3.625822792
E01027412,3.208358863
E01027413,2.646459603
E01027414,3.687185591
E01027415,4.646215979
E01027416,4.113780144
E01027417,0.955901696
E01027418,1.314061449
E01027419,1.92632571
E01027420,1.1604543
E01027421,2.122759163
E01027422,3.08064002
E01027423,2.263658318
E01027424,3.640406725
E01027425,1.222690003
E01027426,1.880341661
E01027427,3.144500407
E01027428,1.411624792
E01027429,2.881647347
E01027430,2.05713074
E01027431,3.97577168
E01027432,1.512674709
E01027433,1.632588742
E01027434,1.508378682
E01027435,2.294203659
E01027436,1.529301041
E01027437,1.139886097
E01027438,1.173203685
E01027439,0.941453446
E01027440,1.05675925
E01027441,1.417320865
E01027442,2.977816838
E01027443,2.697942194
E01027444,2.673411904
E01027445,2.1178974
E01027446,1.711392355
E01027447,0.302142449
E01027448,1.108591338
E01027449,0.324397972
E01027450,0.49569054
E01027451,3.431250307
E01027452,1.758915938
E01027453,1.935237397
E01027455,0.494020681
E01027456,0.474950064
E01027457,1.642908916
E01027458,0.683011517
E01027460,0.608254302
E01027461,2.288762642
E01027462,2.502094513
E01027463,0.904032806
E01027464,-0.254441587
E01027465,-0.233204909
E01027466,1.178639948
E01027468,-0.530214415
E01027469,-0.428443973
E01027471,-0.536898004
E01027472,-0.068777399
E01027473,0.308492169
E01027474,1.08583403
E01027475,1.256441576
E01027476,1.289410997
E01027477,0.40812397
E01027478,1.202827156
E01027479,0.035660991
E01027480,0.216496507
E01027481,1.044198427
E01027482,0.728585027
E01027483,1.051683059
E01027484,0.750863661
E01027485,2.202512699
E01027486,1.204027854
E01027487,1.391501928
E01027488,1.016140506
E01027489,0.876206957
E01027490,1.0094316
E01027491,0.544658935
E01027492,0.585199196
E01027493,2.502728987
E01027494,0.742799148
E01027495,0.499581089
E01027496,0.90453782
E01027497,0.748955206
E01027498,1.58612794
E01027499,1.142872571
E01027500,1.511491166
E01027501,1.039484957
E01027502,0.684579368
E01027503,0.137052768
E01027504,1.105921499
E01027505,0.344798966
E01027506,0.219438168
E01027507,-0.153400754
E01027508,0.382814883
E01027509,0.504691096
E01027510,0.451745433
E01027511,0.518132842
E01027512,1.263774782
E01027513,0.103271397
E01027514,1.599808252
E01027515,1.321473297
E01027516,2.415313351
E01027517,1.80328418
E01027518,2.085820827
E01027519,2.310738871
E01027520,0.853623847
E01027521,0.41779294
E01027522,1.570525565
E01027523,1.047957582
E01027524,2.927400419
E01027525,2.718663334
E01027526,1.713536718
E01027527,3.597084056
E01027528,3.995929732
E01027529,2.342920986
E01027530,2.794442616
E01027531,2.54389529
E01027532,2.597621292
E01027533,4.299289626
E01027534,3.427688563
E01027535,2.204184304
E01027536,2.758258961
E01027537,2.976879716
E01027538,2.178161452
E01027539,4.273038582
E01027540,4.027378497
E01027541,3.217979229
E01027542,3.634009306
E01027543,3.180074782
E01027544,2.810402583
E01027545,3.491416038
E01027546,3.078134939
E01027549,1.734519458
E01027550,2.081033931
E01027551,2.38806506
E01027552,2.79051813
E01027553,2.364085073
E01027554,2.174162231
E01027555,0.797247901
E01027556,0.556137737
E01027557,0.133013503
E01027558,0.270407612
E01027559,0.601985505
E01027560,0.82279742
E01027561,0.319137547
E01027562,0.221677448
E01027563,0.602569986
E01027564,1.860897731
E01027565,0.739515637
E01027566,0.962983379
E01027567,0.298601974
E01027568,0.071200278
E01027569,-0.089002915
E01027570,0.314345653
E01027571,-0.030010611
E01027572,0.42122247
E01027573,0.517414414
E01027574,0.434620423
E01027575,0.610828349
E01027576,0.290253884
E01027577,0.347315161
E01027578,0.774638247
E01027579,1.871957993
E01027580,1.763659862
E01027581,1.141695232
E01027582,1.338130239
E01027583,1.018825071
E01027584,1.003271632
E01027585,0.169728882
E01027586,0.456073046
E01027587,0.700993497
E01027588,0.518148642
E01027589,0.57643879
E01027590,1.016833964
E01027591,-0.623580543
E01027592,0.059523785
E01027593,-0.013007172
E01027594,0.390516642
E01027595,0.024180916
E01027596,0.172358329
E01027597,-0.394278172
E01027598,-0.348118277
E01027599,0.465251579
E01027600,-0.35410532
E01027601,-0.047703935
E01027603,0.480548282
E01027604,0.244390371
E01027605,1.711947625
E01027606,0.414225382
E01027607,0.392539377
E01027608,1.179749353
E01027609,1.196472286
E01027610,0.823791584
E01027611,0.787396049
E01027612,1.398310292
E01027613,0.046231813
E01027614,0.593004672
E01027615,0.239917366
E01027616,1.203422118
E01027617,-0.106432987
E01027618,-0.216400851
E01027619,-0.174189246
E01027620,0.483809045
E01027621,0.53745604
E01027622,-0.307801435
E01027623,-0.528691646
E01027624,-0.582715272
E01027625,0.383566467
E01027626,-0.328777425
E01027627,-0.462653867
E01027628,0.087328594
E01027629,0.813763154
E01027630,1.017079112
E01027631,0.392610012
E01027632,0.437709472
E01027633,0.077269462
E01027634,-0.166918655
E01027635,-0.01149994
E01027636,-0.074988152
E01027637,0.132829559
E01027638,-0.074276989
E01027639,0.173464573
E01027640,0.0966919
E01027641,-0.147726826
E01027642,-0.176744718
E01027643,0.155722195
E01027644,0.061542633
E01027645,0.273429416
E01027646,0.233442827
E01027647,-0.110253824
E01027648,0.867023624
E01027649,0.849778799
E01027650,0.931876522
E01027651,1.232933914
E01027652,0.603847304
E01027653,0.785000666
E01027654,0.262132892
E01027655,0.496288168
E01027656,0.648870163
E01027657,0.237355273
E01027658,0.668310145
E01027659,1.254536612
E01027660,0.118795664
E01027661,0.485805868
E01027662,-0.463893019
E01027663,0.271960537
E01027664,0.001191135
E01027665,0.285810898
E01027666,-0.08281754
E01027667,0.036404174
E01027668,1.049499276
E01027669,1.671335846
E01027670,0.565852465
E01027671,0.433173031
E01027672,0.998030232
E01027673,0.898636777
E01027674,0.521099618
E01027675,0.47365956
E01027676,1.098610691
E01027677,0.526232982
E01027678,1.308315722
E01027679,0.155461489
E01027680,0.669293131
E01027681,0.231282663
E01027682,0.006924655
E01027683,-0.244783016
E01027684,-0.427920846
E01027685,0.140412696
E01027686,0.013050746
E01027687,-0.290772136
E01027688,-0.123788788
E01027689,0.470608159
E01027690,0.410350464
E01027691,0.136434489
E01027692,0.887495151
E01027693,-0.29668659
E01027694,-0.09789211
E01027695,-0.34751184
E01027696,-0.235968814
E01027697,0.107532547
E01027698,0.024123921
E01027699,-0.221274136
E01027700,1.472326084
E01027701,-0.269541657
E01027702,0.631677514
E01027703,0.068947168
E01027704,0.27869444
E01027705,0.436358539
E01027706,0.914886524
E01027707,0.487892002
E01027708,0.781081144
E01027709,-0.04322765
E01027710,1.287977623
E01027711,0.48774249
E01027712,0.198019754
E01027713,0.760954059
E01027714,0.966576352
E01027715,0.063665043
E01027716,-0.215617209
E01027717,0.045561568
E01027718,0.078482272
E01027719,0.174421042
E01027720,0.235183032
E01027721,0.069067848
E01027722,-0.140042515
E01027723,0.944162458
E01027724,-0.029581084
E01027725,0.03073768
E01027726,1.08892558
E01027727,1.250370446
E01027728,0.920587234
E01027729,0.917182636
E01027730,0.145452785
E01027731,0.335246025
E01027732,0.337275846
E01027733,0.104914913
E01027734,-0.188558013
E01027735,-0.152441402
E01027736,0.043532186
E01027737,-0.196321302
E01027738,0.191028414
E01027739,-0.093196354
E01027740,2.840898196
E01027741,0.492684087
E01027742,-0.890135852
E01027743,0.279939669
E01027744,-0.75752379
E01027745,0.365285374
E01027746,0.214152441
E01027747,0.547728215
E01027748,1.0012025
E01027749,1.094865599
E01027750,0.335813902
E01027751,0.064252213
E01027752,-0.087564723
E01027753,-0.945450562
E01027754,-0.124576087
E01027756,0.099072888
E01027758,-0.371216326
E01027759,-0.407564862
E01027760,-0.211748163
