,Unnamed: 0,lsoa11,index2019,LSOA Code,LSOA Name,Mid-2019 population,Area Sq Km,People per Sq Km
7776,7776,E01007982,1.369663287,E01007982,Sheffield 054A,"2,044",0.44,4597
7777,7777,E01007983,0.253439598,E01007983,Sheffield 053D,"1,461",0.23,6281
7778,7778,E01007984,0.127701177,E01007984,Sheffield 064D,"1,470",0.32,4661
7779,7779,E01007985,0.63267117,E01007985,Sheffield 053E,"1,490",0.26,5644
7780,7780,E01007986,0.407732069,E01007986,Sheffield 059E,"1,379",0.17,8213
7781,7781,E01007987,-0.176439033,E01007987,Sheffield 016A,"1,479",0.17,8485
7782,7782,E01007988,0.361346259,E01007988,Sheffield 016B,"1,456",0.32,4584
7783,7783,E01007989,0.206063518,E01007989,Sheffield 016C,"1,386",0.13,10653
7784,7784,E01007990,0.92017341,E01007990,Sheffield 021A,"1,414",0.32,4417
7785,7785,E01007991,1.16826082,E01007991,Sheffield 016D,"1,529",0.29,5335
7786,7786,E01007992,0.487064463,E01007992,Sheffield 021B,"1,597",0.15,10445
7787,7787,E01007993,1.289172914,E01007993,Sheffield 021C,"1,669",0.27,6152
7788,7788,E01007994,0.205405846,E01007994,Sheffield 021D,"1,355",0.13,10711
7789,7789,E01007995,0.434601073,E01007995,Sheffield 017A,"1,498",0.14,10966
7790,7790,E01007996,0.7349898,E01007996,Sheffield 021E,"1,678",0.49,3413
7791,7791,E01007997,0.379371861,E01007997,Sheffield 025A,"1,494",0.38,3920
7792,7792,E01007998,2.020259364,E01007998,Sheffield 025B,"1,594",0.21,7693
7793,7793,E01007999,1.24305879,E01007999,Sheffield 045C,"1,260",0.31,4096
7794,7794,E01008000,2.184818347,E01008000,Sheffield 052A,"1,403",0.31,4564
7795,7795,E01008001,1.882402139,E01008001,Sheffield 052B,"1,500",0.4,3757
7796,7796,E01008002,1.022395846,E01008002,Sheffield 054B,"1,499",0.27,5644
7797,7797,E01008003,1.427864452,E01008003,Sheffield 054C,"1,349",0.28,4808
7798,7798,E01008004,1.745668225,E01008004,Sheffield 052C,"1,596",0.31,5093
7799,7799,E01008005,1.00440364,E01008005,Sheffield 052D,"1,544",0.36,4294
7800,7800,E01008006,0.908360589,E01008006,Sheffield 054D,"1,472",0.26,5677
7801,7801,E01008007,2.675110159,E01008007,Sheffield 060A,"1,830",0.6,3039
7802,7802,E01008008,2.741168913,E01008008,Sheffield 045D,"1,630",0.33,4954
7803,7803,E01008009,1.988859023,E01008009,Sheffield 045E,"1,618",0.25,6551
7804,7804,E01008010,1.694165444,E01008010,Sheffield 052E,"1,401",0.24,5828
7805,7805,E01008011,3.231419066,E01008011,Sheffield 039A,"1,712",0.35,4938
7806,7806,E01008012,2.237550552,E01008012,Sheffield 039B,"2,271",0.51,4456
7807,7807,E01008013,2.316161393,E01008013,Sheffield 039C,"1,369",0.38,3576
7808,7808,E01008014,1.403341664,E01008014,Sheffield 032E,"1,786",0.47,3829
7809,7809,E01008015,2.405349207,E01008015,Sheffield 039D,"1,731",0.79,2195
7810,7810,E01008016,1.500099196,E01008016,Sheffield 032F,"1,626",0.43,3812
7811,7811,E01008017,3.058027699,E01008017,Sheffield 039E,"1,641",0.71,2304
7812,7812,E01008018,2.498778329,E01008018,Sheffield 039F,"1,473",0.4,3716
7813,7813,E01008019,1.769820828,E01008019,Sheffield 065A,"1,889",1.06,1787
7814,7814,E01008020,2.0742794,E01008020,Sheffield 065B,"1,329",0.21,6426
7815,7815,E01008021,0.793473048,E01008021,Sheffield 072A,"1,395",1.36,1030
7816,7816,E01008022,3.61213171,E01008022,Sheffield 065C,"1,433",0.19,7387
7817,7817,E01008023,0.987635443,E01008023,Sheffield 072B,"2,119",0.64,3329
7818,7818,E01008024,1.31244808,E01008024,Sheffield 072C,"2,068",1.14,1812
7819,7819,E01008025,1.167998049,E01008025,Sheffield 072D,"1,992",2.33,855
7820,7820,E01008027,2.327649004,E01008027,Sheffield 065D,"1,496",0.32,4745
7821,7821,E01008028,2.082418119,E01008028,Sheffield 056A,"1,517",0.54,2793
7822,7822,E01008029,2.80000853,E01008029,Sheffield 056B,"1,495",0.5,3012
7823,7823,E01008030,2.389054914,E01008030,Sheffield 063A,"1,436",0.45,3202
7824,7824,E01008031,2.778077221,E01008031,Sheffield 061A,"1,376",0.27,5015
7825,7825,E01008032,1.913205954,E01008032,Sheffield 056C,"1,340",0.3,4461
7826,7826,E01008033,2.219541869,E01008033,Sheffield 061B,"1,246",0.64,1955
7827,7827,E01008034,1.979940366,E01008034,Sheffield 056D,"1,631",0.81,2003
7828,7828,E01008035,1.066781803,E01008035,Sheffield 063B,"1,112",0.5,2238
7829,7829,E01008036,1.188964888,E01008036,Sheffield 063C,"1,372",0.18,7661
7830,7830,E01008037,3.467985327,E01008037,Sheffield 065E,"1,329",0.58,2277
7831,7831,E01008038,1.315655149,E01008038,Sheffield 061C,"1,410",0.34,4185
7832,7832,E01008039,1.32044056,E01008039,Sheffield 065F,"1,194",0.5,2374
7833,7833,E01008040,1.66299591,E01008040,Sheffield 061D,"1,644",0.73,2256
7834,7834,E01008041,0.996802453,E01008041,Sheffield 063D,"1,350",1.17,1157
7835,7835,E01008042,0.162438018,E01008042,Sheffield 050A,"1,670",0.2,8379
7836,7836,E01008043,-0.291301356,E01008043,Sheffield 046A,"1,696",0.48,3532
7837,7837,E01008044,-0.492309047,E01008044,Sheffield 046B,"1,606",0.38,4221
7838,7838,E01008045,0.174478469,E01008045,Sheffield 050B,"1,444",0.22,6670
7839,7839,E01008046,-0.09096319,E01008046,Sheffield 050C,"1,705",0.2,8358
7840,7840,E01008047,-0.540917628,E01008047,Sheffield 046C,"1,610",0.11,14198
7841,7841,E01008048,-0.186655953,E01008048,Sheffield 046D,"1,688",0.27,6277
7842,7842,E01008049,0.909252033,E01008049,Sheffield 050D,"1,729",0.42,4113
7843,7843,E01008050,-0.375810278,E01008050,Sheffield 046E,"1,637",0.16,10130
7844,7844,E01008051,-0.067391699,E01008051,Sheffield 050E,"1,722",0.17,10262
7845,7845,E01008052,-0.061286908,E01008052,Sheffield 050F,"2,014",0.25,8082
7846,7846,E01008053,2.106893572,E01008053,Sheffield 006A,"1,319",0.26,4992
7847,7847,E01008054,2.08178632,E01008054,Sheffield 007B,"1,340",0.2,6872
7848,7848,E01008055,3.157830332,E01008055,Sheffield 007C,"1,690",0.4,4273
7849,7849,E01008056,2.141277556,E01008056,Sheffield 006B,"1,507",0.26,5734
7850,7850,E01008057,2.484703986,E01008057,Sheffield 007D,"1,613",0.32,5058
7851,7851,E01008058,1.637508087,E01008058,Sheffield 006C,"1,612",0.44,3660
7852,7852,E01008059,2.426462639,E01008059,Sheffield 010C,"1,530",0.23,6603
7853,7853,E01008060,2.147996087,E01008060,Sheffield 010D,"1,516",0.29,5169
7854,7854,E01008061,2.117720843,E01008061,Sheffield 011A,"1,683",0.28,6098
7855,7855,E01008062,2.584839075,E01008062,Sheffield 013E,"1,707",0.21,8238
7856,7856,E01008063,2.884345371,E01008063,Sheffield 011B,"1,418",0.48,2949
7857,7857,E01008064,-0.48679022,E01008064,Sheffield 028A,"1,553",0.13,12325
7858,7858,E01008065,1.799336098,E01008065,Sheffield 026A,"2,265",0.25,9067
7859,7859,E01008066,-0.845777954,E01008066,Sheffield 028B,"1,548",0.1,15780
7860,7860,E01008067,-0.327850102,E01008067,Sheffield 030D,"1,631",0.3,5376
7861,7861,E01008068,-0.424036916,E01008068,Sheffield 026B,"3,888",0.23,17030
7862,7862,E01008069,-0.892989008,E01008069,Sheffield 028C,"1,566",0.11,14460
7863,7863,E01008072,0.881087596,E01008072,Sheffield 026C,"1,740",0.56,3094
7864,7864,E01008073,0.499739998,E01008073,Sheffield 030E,"1,746",0.23,7702
7865,7865,E01008074,-0.582715207,E01008074,Sheffield 028D,"1,414",0.13,11030
7866,7866,E01008075,2.033164006,E01008075,Sheffield 060B,"1,534",0.39,3911
7867,7867,E01008076,1.792652222,E01008076,Sheffield 060C,"1,460",0.2,7206
7868,7868,E01008077,1.112711463,E01008077,Sheffield 060D,"1,553",0.22,6977
7869,7869,E01008078,0.875962379,E01008078,Sheffield 064E,"1,421",0.86,1644
7870,7870,E01008079,0.493792232,E01008079,Sheffield 064F,"1,257",0.68,1838
7871,7871,E01008080,1.740753637,E01008080,Sheffield 069D,"1,444",0.3,4865
7872,7872,E01008081,2.651845668,E01008081,Sheffield 070A,"1,576",0.39,3996
7873,7873,E01008082,2.555886026,E01008082,Sheffield 070B,"1,583",0.44,3565
7874,7874,E01008083,2.680669086,E01008083,Sheffield 070C,"1,589",0.23,6820
7875,7875,E01008084,2.005159773,E01008084,Sheffield 070D,"1,701",0.27,6233
7876,7876,E01008085,1.962341473,E01008085,Sheffield 009A,"1,379",0.29,4750
7877,7877,E01008086,2.103372966,E01008086,Sheffield 009B,"1,373",0.34,4029
7878,7878,E01008087,0.31753746,E01008087,Sheffield 012A,"1,443",0.4,3567
7879,7879,E01008088,0.92034215,E01008088,Sheffield 012B,"1,322",0.27,4959
7880,7880,E01008089,1.075200673,E01008089,Sheffield 017B,"1,680",1.48,1133
7881,7881,E01008090,2.424111049,E01008090,Sheffield 012C,"1,662",0.3,5592
7882,7882,E01008091,0.679981933,E01008091,Sheffield 017C,"1,410",0.51,2774
7883,7883,E01008092,3.751549578,E01008092,Sheffield 012D,"1,469",0.66,2213
7884,7884,E01008093,1.001750322,E01008093,Sheffield 017D,"1,517",1.12,1357
7885,7885,E01008094,3.078415546,E01008094,Sheffield 019D,"1,305",0.41,3200
7886,7886,E01008095,1.21721618,E01008095,Sheffield 043A,"1,991",0.83,2407
7887,7887,E01008096,2.716860489,E01008096,Sheffield 043B,"2,220",0.61,3660
7888,7888,E01008097,2.529261619,E01008097,Sheffield 043C,"1,448",0.38,3783
7889,7889,E01008098,2.028932946,E01008098,Sheffield 048A,"1,545",0.25,6291
7890,7890,E01008099,0.872755383,E01008099,Sheffield 051E,"1,630",0.24,6907
7891,7891,E01008100,2.002652968,E01008100,Sheffield 048B,"1,359",0.25,5493
7892,7892,E01008101,1.603092306,E01008101,Sheffield 043D,"1,901",0.21,9139
7893,7893,E01008102,2.365356561,E01008102,Sheffield 048C,"1,436",0.27,5417
7894,7894,E01008103,2.640886753,E01008103,Sheffield 048D,"1,209",0.26,4666
7895,7895,E01008104,-0.026364042,E01008104,Sheffield 036E,"1,612",0.36,4427
7896,7896,E01008105,-0.876072023,E01008105,Sheffield 040A,"3,600",0.18,19978
7897,7897,E01008107,0.584137725,E01008107,Sheffield 040C,"1,684",0.11,15464
7898,7898,E01008108,0.015244692,E01008108,Sheffield 042A,"1,995",0.32,6250
7899,7899,E01008109,-0.452965858,E01008109,Sheffield 042B,"3,006",0.23,12797
7900,7900,E01008111,0.044556911,E01008111,Sheffield 040D,"1,615",0.27,5957
7901,7901,E01008112,-0.372720805,E01008112,Sheffield 042D,"1,735",0.22,7926
7902,7902,E01008113,-0.489714116,E01008113,Sheffield 042E,"1,838",0.14,13416
7903,7903,E01008114,0.073159309,E01008114,Sheffield 074A,"3,545",0.31,11454
7904,7904,E01008115,0.366872694,E01008115,Sheffield 074B,"1,743",0.15,11659
7905,7905,E01008116,2.654980891,E01008116,Sheffield 009C,"1,286",0.36,3571
7906,7906,E01008117,2.236192023,E01008117,Sheffield 009D,"1,522",0.32,4744
7907,7907,E01008118,2.818958131,E01008118,Sheffield 009E,"1,353",0.36,3756
7908,7908,E01008119,2.542963945,E01008119,Sheffield 009F,"1,274",0.36,3583
7909,7909,E01008122,2.948935792,E01008122,Sheffield 012E,"1,549",0.23,6875
7910,7910,E01008123,2.425622839,E01008123,Sheffield 015E,"1,404",0.36,3891
7911,7911,E01008124,3.128154684,E01008124,Sheffield 012F,"1,422",0.26,5533
7912,7912,E01008125,1.637782428,E01008125,Sheffield 009G,"1,552",0.29,5328
7913,7913,E01008126,-0.179980062,E01008126,Sheffield 008A,"1,480",0.89,1670
7914,7914,E01008128,-0.164623804,E01008128,Sheffield 008C,"1,798",118.7,15
7915,7915,E01008129,0.137825005,E01008129,Sheffield 023A,"1,582",15.12,105
7916,7916,E01008130,0.297139959,E01008130,Sheffield 023B,"1,526",1.6,952
7917,7917,E01008131,0.085141478,E01008131,Sheffield 023C,"1,550",0.38,4117
7918,7918,E01008132,-0.308894242,E01008132,Sheffield 023D,"1,317",0.45,2900
7919,7919,E01008133,0.818921038,E01008133,Sheffield 023E,"1,503",0.67,2259
7920,7920,E01008134,1.069376289,E01008134,Sheffield 005B,"1,266",1.26,1003
7921,7921,E01008135,1.08814005,E01008135,Sheffield 005C,"1,670",5.58,300
7922,7922,E01008136,0.365608839,E01008136,Sheffield 008D,"1,408",1.3,1086
7923,7923,E01008137,0.502070227,E01008137,Sheffield 005D,"1,413",1.2,1178
7924,7924,E01008138,2.487987897,E01008138,Sheffield 006D,"1,283",0.3,4329
7925,7925,E01008139,1.365400675,E01008139,Sheffield 006E,"1,572",0.38,4118
7926,7926,E01008140,0.27757602,E01008140,Sheffield 008E,"1,937",0.56,3457
7927,7927,E01008141,0.8121844,E01008141,Sheffield 005E,"1,534",2.06,743
7928,7928,E01008142,0.917628144,E01008142,Sheffield 002A,"1,540",0.42,3666
7929,7929,E01008143,1.02649772,E01008143,Sheffield 002B,"1,615",0.99,1627
7930,7930,E01008144,1.184796098,E01008144,Sheffield 001A,"1,835",2.56,717
7931,7931,E01008145,1.677440282,E01008145,Sheffield 001B,"1,449",0.57,2538
7932,7932,E01008146,0.146435101,E01008146,Sheffield 002C,"1,242",0.24,5171
7933,7933,E01008147,0.826002227,E01008147,Sheffield 002D,"1,385",11.66,119
7934,7934,E01008148,1.172199028,E01008148,Sheffield 001C,"1,463",0.77,1895
7935,7935,E01008149,0.535402764,E01008149,Sheffield 001D,"1,423",1.48,961
7936,7936,E01008150,2.154397708,E01008150,Sheffield 001E,"1,482",0.33,4427
7937,7937,E01008151,0.035257527,E01008151,Sheffield 024A,"1,584",0.18,9000
7938,7938,E01008152,0.206221256,E01008152,Sheffield 025C,"1,417",0.5,2842
7939,7939,E01008153,0.12623701,E01008153,Sheffield 024B,"1,750",0.19,9124
7940,7940,E01008154,0.061557448,E01008154,Sheffield 024C,"1,700",0.29,5780
7941,7941,E01008155,0.187826381,E01008155,Sheffield 024D,"1,528",0.17,9052
7942,7942,E01008156,-0.128570396,E01008156,Sheffield 024E,"1,444",0.25,5865
