,Unnamed: 0,lsoa11,index2019,LSOA Code,LSOA Name,Mid-2019 population,Area Sq Km,People per Sq Km
11179,11179,E01011515,-0.296800591,E01011515,Leeds 023D,"1,416",0.29,4826
11180,11180,E01011516,-0.329182419,E01011516,Leeds 023E,"1,590",0.28,5616
11181,11181,E01011517,0.193338657,E01011517,Leeds 024B,"1,756",0.37,4689
11182,11182,E01011518,0.936583495,E01011518,Leeds 093A,"2,116",0.87,2423
11183,11183,E01011519,0.845023683,E01011519,Leeds 095A,"1,429",0.63,2281
11184,11184,E01011520,0.634951297,E01011520,Leeds 096A,"1,449",0.95,1530
11185,11185,E01011521,0.588703655,E01011521,Leeds 096B,"2,060",2.23,923
11186,11186,E01011522,0.292037032,E01011522,Leeds 095B,"1,344",2.51,535
11187,11187,E01011523,1.296690348,E01011523,Leeds 096C,"1,802",1.33,1353
11188,11188,E01011524,0.644295295,E01011524,Leeds 093B,"1,157",0.38,3078
11189,11189,E01011525,1.296734126,E01011525,Leeds 095C,"1,573",0.21,7498
11190,11190,E01011526,0.29833659,E01011526,Leeds 093C,"1,254",0.27,4651
11191,11191,E01011527,0.496692748,E01011527,Leeds 096D,"1,711",0.88,1955
11192,11192,E01011528,0.618504507,E01011528,Leeds 095D,"1,512",0.29,5232
11193,11193,E01011529,1.019284716,E01011529,Leeds 096E,"1,320",0.64,2068
11194,11194,E01011530,0.922729304,E01011530,Leeds 106A,"1,297",2.07,627
11195,11195,E01011531,1.413348551,E01011531,Leeds 093D,"1,597",1.47,1090
11196,11196,E01011532,1.055775728,E01011532,Leeds 095E,"1,664",0.49,3367
11197,11197,E01011533,1.471986103,E01011533,Leeds 104A,"1,252",0.29,4326
11198,11198,E01011534,0.531879906,E01011534,Leeds 106B,"1,882",1.15,1632
11199,11199,E01011535,0.14251587,E01011535,Leeds 108A,"1,677",1.09,1540
11200,11200,E01011536,0.206524109,E01011536,Leeds 108B,"1,573",3.5,449
11201,11201,E01011537,0.92272231,E01011537,Leeds 107A,"1,989",1.51,1321
11202,11202,E01011538,1.351653843,E01011538,Leeds 107B,"1,572",2.84,554
11203,11203,E01011540,1.55475685,E01011540,Leeds 102B,"1,628",1.74,935
11204,11204,E01011541,2.459718076,E01011541,Leeds 104B,"2,006",0.44,4566
11205,11205,E01011545,1.242154805,E01011545,Leeds 104C,"1,329",0.21,6396
11206,11206,E01011546,1.581869077,E01011546,Leeds 106C,"1,581",1.94,815
11207,11207,E01011547,1.53364604,E01011547,Leeds 104D,"1,848",0.58,3162
